Sentence,Label
" Some world &apos;s largest banks , including UBS , Barclays , Deutsche Bank RBS , confirmed co-operating regulators investigations world &apos;s largest financial market , $ 5",0
3tn changes hands day ,0
 The two traders would first RBS employees suspended widening probe echoes Libor interbank lending manipulation scandal ,0
" The bank , declined comment suspensions , confirmed month received requests information regulators ",0
" &quot; Our ongoing inquiry matter continues co-operating fully FCA regulators , &quot; bank said two weeks ago ",0
" Last month , people close situation said RBS turned records emails instant messages UK regulator , Financial Conduct Authority , sent former trader ",0
" This trader , Richard Usher , left RBS 2010 understand given leave current position European head forex spot trading JPMorgan ",0
" Rohan Ramchandani , head European spot trading Citi , went leave week , Matt Gardiner , former senior currencies trader Barclays UBS , suspended Standard Chartered week ",0
 None traders accused wrongdoing ,0
" Mr Usher &apos;s instant message group included bankers Barclays Citigroup , people close situation said ",0
" UBS said week taken action employees Swiss regulator , Finma , said investigating suspected manipulation foreign exchange market number Swiss banks ",0
" At least six authorities globally - European Commission , Finma , Switzerland &apos;s competition authority Weko , FCA , Department Justice US Hong Kong Monetary Authority - looking allegations bankers colluded move currencies market ",0
" HSBC , Citigroup , JPMorgan Credit Suisse also launched internal probes received requests information regulators , said people familiar situation ",0
 Banks scouring years &quot; worth instant messages emails search instances wrongdoing ,0
 News probes rattled traders area one bigger profit drivers investment banks &apos; trading units past years challenged year low volatility currencies cuts opportunities speculators ,0
" Some bankers tried play affair saying vast highly liquid foreign exchange market almost impossible manipulate , senior traders saying necessarily true ",0
" A senior trader said despite huge volume daily foreign exchange trading , fragmentation liquidity different trading platforms banks &quot; increasing use internal platforms meant &quot; start get impact market quite small ticket prices ",0
 &quot; The news came day Credit Suisse announced dismissed trader London exchange traded funds desk week caused nearly $ 6m loss late last year ,0
 The bank promptly notified relevant authorities co-operating regulators ,0
" &quot; We confident trader acted alone matter contained , &quot; Credit Suisse said ",0
 A study aiming increase benefits Scotland HS2 rail project announced UK government ,0
 The work HS2 Ltd suggests high-speed services Scotland north England start soon Phase One opens 2026 ,0
 Transport minister Baroness Kramer said project would &quot; bring UK together ,0
 &quot; Scottish transport minister Keith Brown said &quot; excited &quot; work UK government plan ,0
 Phase One consist new high speed rail line London West Midlands ,0
" When Phase Two completed , lines run Manchester Leeds ",0
 In June government revised estimated cost building high-speed link London North England £ 32,0
7bn £ 42,0
6bn,0
" The UK government , holding talks Transport Scotland , instructed HS2 Ltd look rail capacity journey time improvements northern England Scotland ",0
 This include possibility eventual journey times Glasgow Edinburgh London three hours less ,0
 Baroness Kramer said: &quot; Our goal HS2 truly national network bring UK cities closer together ,0
 &quot; We driving forward HS2 benefits bring huge ,0
 Without face crisis capacity rail network ,0
" But also connectivity , across UK 18 cities including Glasgow Edinburgh better connected HS2 ",0
 Scottish Secretary Alistair Carmichael added: &quot; Today &apos;s announcement good news Scotland ,0
" &quot; For Scottish government , Keith Brown called Mr Carmichael &quot; unequivocally &quot; back Scotland &apos;s inclusion HS2 network ",0
" Mr Brown said: &quot; High speed rail potential bring huge economic benefits Scotland , also adds Scotland &apos;s economic weight overall case high speed rail across Britain ",0
" &quot; So excited work partnership UK Government examine options bringing high speed rail Scotland , creating benefit complementing Glasgow-Edinburgh line Scottish Government already planning ",0
 I look forward reviewing report investigation UK ministers next year together decide next steps ,0
" Pawnbrokers shine Singapore middle class feel pinch At pawnshop Bendemeer shopping centre Singapore , Janani Amirthalinga swapping gold bangle , ring pair earrings pay daughters &quot; school fees ",0
" &quot; My husband I bought house money &apos;s stuck , &quot; Mrs Amirthalinga says ",0
" Even though earns S $ 3,000 ($ 2,400) month administrator husband works well , monthly family income insufficient , says ",0
" Indeed , demand across parts southeast Asia - household debt rising - ValueMax , carrying transaction , week became third pawnshop list Singapore stock exchange ",0
" Pawning jewellery merely fast way land cash - S $ 1,300 Ms Amirthalinga &apos;s case - almost cheap unsecured bank loans ",0
" Typically pawnbrokers Singapore charge effective annual percentage rate 17 per cent , 15",0
"4 per cent offered United Overseas Bank , local lender branch shopping centre ",0
" However , pawnbrokers advantage requiring credit checks proof salary , arrange loans faster banks ",0
 Hence millions people across region turning pawnshops families feel squeeze rising living costs ballooning household consumer debt ,0
" After five years robust growth since global financial crisis , cheap credit fuelled loose monetary policy advanced economies , lower- middle-income families turning pawn shops make difference economies slow ",0
" This week Standard &amp; Poor &apos;s , rating agency , cited increasing household leverage , mainly rising mortgages , risk factor Asian banks &quot; creditworthiness ",0
" It said Malaysia , Thailand Singapore highest household debt gross domestic product ratios Asia ",0
" Malaysia topped list 80 per cent GDP , 60 per cent 2008 ",0
" Economists also worried high levels consumer debt Thailand , week narrowly emerged technical recession ",0
" On Thursday , data showed continued export weakness , softening consumer demand ",0
" &quot; Bottom line costs rising , people middle lower end &#91; income scale &#93; looking supplement income wherever , &quot; says Song Seng Wun , economist CIMB , Malaysian bank ",0
" Historically high prices gold past two years added rush pawn personal belongings , people take opportunity cash value family jewellery ",0
" In Singapore , 70 per cent items pawned city-state &apos;s 200 pawn outlets gold ",0
" People saying &quot; gold price looks good , let &apos;s pawn grandma &apos;s gold chain get back next month ",0
" In Thailand largest pawnshop operator , EasyMoney , seen 20 per cent rise number customers using outlets recent months ",0
" Such growth pawn business ValueMax , operator outlet Bendemeer 15 others like Singapore , plans expand neighbouring Malaysia - four shops - outside Asia , says Yeah Lee Ching , ValueMax &apos;s executive director ",0
 The company fund using 60 per cent S $ 66m raised week listing Singapore stock exchange ,0
" While discount lenders come fire high interest rates , Ms Yeah says pawning offer cheaper rates lenders , also add directly debt ",0
" &quot; Customers mortgaging items already , monetising personal assets increase household debt , &quot; says ",0
" There &apos;s increased social acceptance pawnbroking means secure short term , secured financing ",0
 Nor types people use pawnbrokers financially stretched ,0
" Wealthy people Singapore also use ValueMax outlets , pawning gold bars Rolex watches , command 60 per cent purchase price cash ",0
 We see customers walks life ,0
" &quot; They include wealthy individuals need borrow short term business ventures investments , small businesses need tide cash flow needs , &quot; says Ms Yeah ",0
 Sometimes need money quickly ,0
" Jumbo visits home Black Forest ham Jumbo search &quot; world &apos;s best ham &quot;: For TV programme &quot; Galileo &quot; , Pro7 star visited Bonndorf ",0
 The presenter established one thing right outset: The important thing comes ham legs pork - turbo fattening provide good basis ,0
" Can ham bought supermarket good quality product ? Uli , boss large ham factory Schwarzwald , explained Jumbo Bonndorf company , &quot; Adler &quot; , operates ",0
" &quot; Germany &apos;s most-loved ham , &quot; said Jumbo , presenting Black Forest ham ",0
 He could enter factory wearing hair protection white coat ,0
 Jumbo also first disinfect hands could reach microphone ,0
" Jumbo seen getting something keep going fast food restaurant Waldshut &quot; Here work huge quantities , &quot; commented television producers , astonished mass production Black Forest ham ",0
" 16,000 joints meat per week speak ",0
" Weight , fat content colour: Uli explained required best quality ",0
 The majority pigs slaughtered six months old ,0
 Television standards ? Even specific details pH value meat play role ,0
" The darker meat , higher pH value ",0
" &quot; I would curious would happen measure Roberto Blanco , &quot; said Jumbo cynically ",0
 Here standard private television production presented purest form ,0
" Nonetheless , worth watching ",0
 The viewer sees joints still carved hand ,0
 After all: Black Forest ham traditionally arrives shelf boneless ,0
 The secret ham mix herbs combined salt ,0
 The appearance smoking tower furnace remind Jumbo submarine ,0
 The trick: Here fir branches smoker provide special flavour Black Forest ham ,0
" After 20 days smoke , ham finally almost black ",0
" &quot; And slice disappear inside Jumbo , &quot; said , announcing sampling product ",0
" &quot; That really delicious , &quot; said TV star conclusion ",0
 All involved happy evaluation ,0
" Living future-oriented perspective If truth told , Waltraud Ries , lives dreamy life ",0
" Her house located peaceful neighbourhood Stuttgart , plenty greenery , old tree population , nice neighbours much traffic ",0
 She minutes city centre using public transport ,0
" &quot; Hopefully &apos;t afraid spiders ? &quot; asks Waltraud Ries , pointing large spider door frame ",0
 I looking new home husband time ,0
 But know difficult Stuttgart ,0
" However , reason desire move arachnophobia , rather fear able manage large number steps house , inside home old age , explained ",0
" Furthermore: Since undergoing meniscus operation , lady , mid-fifties , experience means move floor floor disability ",0
" Only recently , released book subject &quot; Living happily old age - Which type property best ? &quot; ",0
" &quot; Our home best example property simply &apos;t work old age , &quot; begins recount ",0
" When moved maisonette husband 20 years ago , simply pretty apartment green surroundings ",0
" Now , mid-fifties , Waltraud Ries different thoughts ",0
" However , aware one people actually deal topic &apos; living old age &apos; ",0
 The majority people put back minds long possible ,0
" Only people get old , says , smirking ",0
 Only psychological strain becomes severe people give consideration ,0
" &quot; But stage late , &quot; said Ries ",0
" In book , interior decorator presents 17 housing models independent living old age ",0
" &quot; However , type residence choose always personal decision , &quot; explains ",0
 There solution overcoming old age ,0
" Even afford spend retirement Tuscany Brittany , always take fact may become ill consideration ",0
" And: &apos; Without sound knowledge local language , even become lonely living dolce vita , &apos; added author , providing food thought seeking move abroad ",0
" Her models include classic care models , alternative living arrangements often-mentioned pensioners &apos; living community ",0
 In old age everyone quirks ticks ,0
" &apos; However , type residential community would , &apos; commented wink ",0
 Definitely nothing like student accommodation shared bathroom kitchen ,0
" &apos; In old age simply need space withdraw , &apos; said Ries ",0
" However , author wish rule possibility pensioners &apos; residential community work ",0
" However , must operate differently classic student digs ",0
" And sometimes also want peace quiet , &apos; believes ",0
 With opinion least alone State Capital ,0
" The experience Theresa Rütten , head citizen &apos;s Life Old Age service State Capital , also &apos; majority old people Stuttgart want remain homes long possible &apos; ",0
 Her agency agency advises people topic &apos; growing old &apos; ,0
 Therefore experience Stiftung Warentest consumer study also elderly people particular would accept inconveniences limitations able remain usual environment ,0
 Nowadays many possibilities designing house apartment way barrier-free ,0
 Ries recommends working age-appropriate renovation house apartment first seek in-depth information &apos;t simply use first tradesman comes along ,0
 Nowadays specialists renovation suit needs elderly ,0
" Even case rental apartments landlords work carried , even matter raising level toilet seat , clarified interior designer ",0
" However , always case existing apartment made age-appropriate therefore barrier-free , even beautiful ever ",0
 Waltraud Ries go experience ,0
" You could course install stair lift inside apartment , cobbled path door apartment , featuring number steps would much greater hindrance ",0
 She keep looking found ideal property husband ,0
 She afraid move spider front door ,0
 Vienna Airport abolishes passenger call-outs Mr,0
" Max Maier , please make way Gate 24 ",0
" In future , announcements longer happen Vienna International Airport ",0
 The majority loudspeaker announcements cease - thus considerably reducing noise level ,0
 The goal adjustment create relaxing atmosphere ,0
" As airport spokesperson Peter Kleeman announced Radio Vienna adjusting approach towards announcements , Vienna Airport following international trend ",0
" Among others , airports Kopenhagen , Frankfurt Dubai already done away noisy call-outs ",0
 By away announcements - average around 200 personal call-outs come loudspeakers per day - atmosphere airport calmer future ,0
" &quot; Experience also shown individual announcements relatively seldom taken notice , time , information regarding changes departure gates flight times somewhat lost among , &quot; said Kleeman chatting radio broadcaster ",0
" British police serve Assange extradition notice Btitish police served extradition notice today WikiLeaks founder Julian Assange , taken refuge Ecuador &apos;s embassy London requested asylum ",0
" Scotland Yard said served &quot; surrender notice &quot; 40-year-old Australian requiring appear police station , adding failure would make liable arrest ",0
" Assange faces extradition Sweden sex crime allegations , exhausted options British law Supreme Court overturned appeal extradition earlier month ",0
" Fearing Stockholm would pass US , sought refuge Ecuador &apos;s embassy London June 19 , asking South American country political asylum ",0
" Scotland Yard &quot; served surrender notice upon 40-year-old man requires attend police station date time choosing , &quot; spokesman said ",0
 He remains breach bail conditions ,0
 The embassy declined comment serving police notice ,0
" Assange fears extradited Sweden United States face possible espionage charges , releasing 250,000 US diplomatic cables WikiLeaks anti-secrecy website ",0
" Worker falls ladder: seriously injured On Thursday , 51-year-old worker Eggelsberg fell ladder replacing broken external sensor seriously injured ",0
 The man Lamprechtshausen wanted replace broken heating sensor external facade guest house ,0
" As climbing ladder , resting roof guttering , slipped away man fell onto concrete ",0
 He suffered serious injuries taken &quot; Christophorus 6 &quot; rescue helicopter Salzburg Regional Hospital ,0
" NSA Blames &quot; Internal Error , &quot; Not Hackers , For Website Crash The shadowy National Security Agency said late Friday glitch brought public website hours , hackers claimed online ",0
 &quot; NSA,0
"gov accessible several hours tonight internal error occurred scheduled update , &quot; spy agency said emailed statement ",0
 The issue resolved evening ,0
 Claims outage caused distributed denial service &#91; DDoS &#93; attack true ,0
" Earlier evening online server trackers noted NSA &apos;s website least six hours , site continues inaccessible users ",0
" Earlier NSA spokesperson told ABC News agency &apos;s internal , sensitive network &quot; &quot; compromised ",0
" No classified information danger , spokesperson said ",0
 At least one hacktivist group online claimed responsible bringing NSA site DDoS attack ,0
 DDoS attacks designed flood target website traffic servers overloaded site collapses ,0
 The cyber tactic relatively unsophisticated one attacks meant penetrate internal network target system ,0
" The formerly super secretive NSA , nicknamed No Such Agency , found public light , amid vicious criticism , past months following stream revelations vast foreign domestic surveillance programs - collectively product secret NSA files stolen agency leaked disenchanted former NSA contractor Edward Snowden ",0
 Such growing controversy surrounding agency prompted early speculation tonight &apos;s incident result targeted cyber operation ,0
" Revolutionary Sacred Music Factory To close celebrations occasion 160th anniversary , Liederkranz Dunningen (Dunningen Amateur Choir , Glee Club , like) perform Franz Schubert &apos;s &quot; Deutsche Messe &quot; (German Mass) accompany two church services ",0
" Following great success musical , &quot; Rock Life &quot; , enthused audiences past Spring , Liederkranz bless two church services performance Franz Schubert &apos;s Deutsche Messe , close anniversary year celebrations ",0
" On Saturday 26 October , exceptional mass heard 7",0
00 p,0
m,0
 evening mass St,0
" Marinuskirche Dunningen Sunday 27 October , 10",0
"15 , service St",0
 Johannes Baptistkirche Lackendorf ,0
" The so-called &apos; German Mass &apos; , original title &quot; Gesänge zur Feier des heiliges Opfers der Messe &quot; (Songs celebrate holy sacrifice mass), D 872 , spiritual work composer Franz Schubert , dating 1826 , time written considered almost revolutionary ",0
 Patron Johan Philipp Neumann mind mass performed part church services ,0
" Under directorship Hermann Schneider , choir accompanied wind ensemble Frohsinn Tennenbronn Music Society , Noemi Lokodi organ ",0
" Council sets sights rail system Should &quot; Am Hirschen &quot; railway crossing reconstructed great cost , order increase traffic safety ? The Town Councils decided answer yes ",0
" Schiltach contribute EUR 220,000 project ",0
 The Deutsche Bahn hopes improve Kinzigtal railway line coming year ,0
" In particular , safety railway crossings increased - collisions trains vehicles frequently occur across country ",0
" If municipalities agree reconstruction measures , required contribute one third costs , remainder divided Deutsche Bahn Federal Government ",0
" Schiltach &apos;s town master mason , Roland Grießhaber , explained peculiarities &quot; Am Hirschen &quot; railway crossing Town Council ",0
" At crossing , town planning increase height mouth tunnel west railway line ",0
" Larger vehicles , example transport long logs , would able wait event oncoming traffic , without block railway line ",0
 Grießhaber therefore suggested required supporting wall constructed way town could due course widen adjoining street order guarantee smooth flow traffic ,0
" This subject controversial discussion Town Council , council members cast doubt need widen road: Thomas Kipp summarised perspective critics statement: &quot; Do hand much money account vehicles ? &quot; Mayor Thomas Haas retorted: The &quot; Hirschen &quot; railway crossing used regularly transportation long logs ",0
" Even wood &quot; Kuhbach &quot; area occasionally transported via route , vehicles , measure 20 metres length , would able use route via Häberles Bridge , would able make turn Hauptstrasse ",0
" Furthermore , Hauptstrasse blocked , route would also serve bypass vehicles permitted use tunnel , argued Haas ",0
" Given likely Kirchberg Schlossberg tunnel reconstructed renovated , currently case Wolfach , &quot; Am Hirschen &quot; railway crossing may become major traffic significance longer period time ",0
 The councillors agreed investigation conducted costs planned widening road would incur ,0
" Nevertheless , reconstruction railway crossing consented majority , provision required supporting wall built way town could , required , extend connecting road &quot; Bahnhofstraße &quot; direction around 5",0
5 metres accommodate oncoming traffic ,0
" The reconstruction railway crossing Trautwein tannery could , hand , bring entirely different problem regard access steep &quot; Geroltzhäuser Weg &quot; ",0
" The Administrative Department Deutsche Bahn &apos;s reconstruction plans investigated Breinlinger Engineering Office , doubts whether planned connection Geroltzhäuser Weg straightforward ",0
 The investigation came conclusion could ruled inclination road could result longer vehicles becoming stuck ,0
" The town , authority responsible road construction , would bear responsibility ",0
 The reconstruction could therefore result liability disputes ,0
" Because transportation wood turning possible things , reconstruction railway crossing consented , argued Haas ",0
" At point , risk train collision vehicle positioned crossing considerably lower railway crossings , account fact midpoint good line sight , directly alongside stopping point ",0
" The trains , coming central station , must also sufficiently slowed threat collision ",0
" According councillors , reconstruction railway line rejected majority , town Schiltach would &quot; bear brunt cost &quot; problem vehicles becoming stuck , since Deutsche Bahn would able deny responsibility following completion construction work ",0
" The committee considers reconstruction &quot; Vor Heubach &quot; &apos; Vor Kuhbach &quot; railway crossings , crossing agreements already reached Deutsche Bahn , unproblematic ",0
 Dieter Thomas Kuhn Stuttgart: The &quot; singing mountain wave &quot; open-air stage Stuttgart - &quot; When summer ? &quot; actually question people &apos;s lips Killesberg Open-Air Theatre Friday evening ,0
 It genuinely tropical evening Stuttgart ,0
" This therefore provided ideal conditions pop star , Dieter Thomas Kuhn , band ",0
 Click image gallery performance &quot; singing mountain wave &quot; ,0
 Parents Intersex Kids Can Pick &apos; Gender Undetermined &apos; Germany became first European nation recognize third gender babies born ambiguous genitalia ,0
 No longer newborns rigidly assigned male female ,0
" The new law &apos;t require parents declare gender children , allowing parents declare gender &quot; undetermined &quot; &quot; unspecified &quot; birth certificates ",0
" The aim law take pressure parents might make hasty decisions sex-assignment surgery newborns , fight discrimination intersex ",0
" One intersex person , according BBC , said years later , &quot; I neither man woman ",0
" &quot; I remain patchwork created doctors , bruised scarred ",0
" An estimated one 2,000 children born year neither boy girl ",0
" They intersex , part group 60 conditions fall diagnosis disorders sexual development , umbrella term atypical chromosomes , gonads (ovaries testes), unusually developed genitalia ",0
 Wallis Simpson may intersex ,0
" Gender identification still well understood , experts United States say sex cannot determined , &apos;s better use best available information assign wait monitor child &apos;s psychological physical development undertaking surgery , ",0
 New York City psychiatrist Dr,0
" Jack Drescher , specializes issues gender identification , said new German law &quot; sounds like good thing ",0
 &quot; Intersex children pose ethical dilemma ,0
" &quot; Some people life-endangering conditions require surgery , kids , &quot; said ",0
" You make gender assignment without surgery , see identity develops ",0
 The science knowing child develop gender identity accurate ,0
 Nobody answer questions happens ,0
 It &apos;s like mystery people gay ,0
" A report filed European Commission 2011 described intersex people different transsexual transgender people , status gender related instead relates biological makeup , neither exclusively male exclusively female , typical clearly defined either ",0
" These features manifest secondary sexual characteristics , muscle mass , hair distribution , breasts stature; primary sexual characteristics reproductive organs genitalia; chromosomal structures hormones ",0
" The report also gives overview discrimination faced intersex transgender people realm employment , well levels harassment , violence bias crimes ",0
 Gender nonconforming boys special camp ,0
" Already , Australia Nepal allow adults mark male , female &quot; third gender &quot; official documents ",0
" In June , 52-year-old Australian , Norrie May-Welby , became world &apos;s first recognized &quot; genderless &quot; person winning legal appeal keep &quot; unspecified &quot; gender status life ",0
" German passports third designation M F -- X , intersex , according Interior Ministry ",0
" In neighboring France , gender issues still controversial , according news report France 24 ",0
" In 2011 , dozens French lawmakers strongly Catholic country signed petition &quot; gender theory &quot; withdrawn school textbooks ",0
 The U,0
S,0
" website Catholic Online also opposed German law , writing &quot; world dragged new state , gender choice , sexual activity , reverse two pillars civilization ",0
 &quot; One Maryland mother newborn also told Baby Zone would rather see babies assigned gender birth ,0
" &quot; Parenting stressful enough without extra limitations , especially &apos;t know gender child , &quot; told parenting website ",0
 Children need stability certainty ,0
" Historically , children born male female genitalia called hermaphrodites , named handsome Greek god dual sexuality ",0
" And little decade ago , medical community thought gender slate could erased redrawn ",0
" But , many challenging ethical basis surgery , knowing gender identity complex , doctors sometimes get wrong , knowing child feel gender assignment grow ",0
" &quot; Back middle 20th century , called &apos; psychiatric emergency , &apos; &quot; said Drescher ",0
" When kids born , &apos;t call psychiatrist , called surgeon ",0
 The prevailing theory treat children ambiguous genitalia put forward Dr,0
" John Money Johns Hopkins University , held gender malleable ",0
 He coined term &quot; gender identity &quot; argued social environmental cues -- parents raised child -- interacted child &apos;s genes hormones shape whether person identified male female ,0
" But one 1966 case , known &quot; John / Joan , &quot; theories became controversial ",0
" He advised parents boy whose penis severed botched circumcision child fully castrated , removing testicles , well , raise girl ",0
" &quot; Money presented case successful case transition , , &quot; said Drescher ",0
" When boy around 15 , transitioned back boy married woman ",0
" But 38 , committed suicide ",0
 Drescher said doctors still &quot; practicing model ,0
" &quot; But 1990s , advent Internet , survivors gender surgeries come forward &quot; happy outcome ",0
" &quot; Such case Jim Bruce , 36-year-old writer Montana , born XY male chromosomes ambiguous genitals ",0
 Doctors &apos;t sure large clitoris small penis convinced could never live &quot; satisfactory life &quot; man ,0
" So shortly birth 1976 , Bruce &apos;s external organ testes surgically removed raised girl ",0
 He given female hormones age 12 ,0
" &quot; I knew I &apos;t girl , &quot; told ABCNews",0
com,0
" I unhappy , really difficult ask questions ",0
" At 18 , set vaginoplasty ",0
" But depressed knowing something wrong , demanded medical records ",0
 What found horrifying ,0
 I sterilized birth -- one ever told ,0
 Bruce born DSD prevented body producing enough testosterone properly develop genitals ,0
" After learning truth , changed back man , taking testosterone shots breasts removed ",0
 Surgery rendered infertile ,0
" Today , advocates others organization called Interface Project , trying normalize perceptions intersex ",0
" But Anne Tamar-Mattis , executive director California-based legal group Advocates Informed Choice , worries German law &quot; invites labeling stigma ",0
" &quot; &quot; A lot activists concerned German rule encourage parents make quick decisions give child &apos; undetermined , &apos; &quot; said ",0
 We afraid encourage intervention ,0
" We think better process assigning male female sex , waiting ",0
" But &apos;t seen law play , speculate ",0
 Tamar-Mattis said organization supports Australian law &quot; allows adults choose recognized third gender ,0
" &quot; &quot; Adults able make decisions legal gender , &quot; said ",0
 German law assigning birth ,0
 That battle young children take point ,0
" When grown , make decisions bodies ",0
 But Dr,0
" Arlene Baratz , Pittsburgh breast radiologist daughter disorder sexual development helps hundreds others support group , said German law &quot; empower &quot; parents children ",0
" Baratz &apos;s daughter Katie born male chromosomes , DSD called complete androgen insensitivity syndrome ",0
" Because androgen receptors faulty , Katie developed female characteristics ",0
" She vagina , uterus ovaries ",0
" Now 29 , Katie married University Pennsylvania , resident child psychiatry ",0
" Though infertile , hopes become parent adoption gestational surrogacy ",0
" &quot; The law gives parents space rush making decisions , &quot; said Baratz ",0
 It gives time tests figure period time write &apos; male &apos; &apos; female ,0
" &apos; This way , OK -- raise child , love child ",0
 You wonderful baby enjoy fun ,0
 We &apos;t rush surgery irreversible ,0
" &quot; It brings children decision takes away anxiety motivates parents &apos;t feel right thing , &quot; said ",0
" Ultimately , child decide sex feels comfortable -- &apos;s wonderful thing ",0
 It empowers children make decision ,0
" Tourism: Descent Romans Beneath Cologne , sewage channel Roman times , measuring around 120 metres length , preserved ",0
 Anyone visiting Cologne cannot miss cathedral ,0
" The two towers , measuring around 157 metres , extend heavens , making Europe &apos;s second tallest church building ",0
" However , visitors marvel two ornate church towers realise much discover beneath cathedral ",0
 Rainer Schulze expert comes Cologne underworld ,0
" The meeting point tours Cologne Tourism Service Centre , right cathedral ",0
" The tour begins somewhat unspectacular fashion: &quot; We begin underground car park , &quot; says Schulze ",0
" In 1970s , city fathers wanted car-friendly city , therefore sections old city wall remain tall ",0
 The majority users parking garage therefore hurry past Roman relics simply drop car ,0
" However , anyone takes closer look parking level D2 discover archaeological site , cordoned metal railings ",0
" Ruins measuring five metres tall , made stones around size palm hand , waiting discovered ",0
" &quot; These remnants Roman city wall , built second half first century A",0
"D , &quot; explains Schulze ",0
" Before returning daylight , Schulze participants take glance dark , 15-metre shaft upper parking level ",0
" This well old cathedral , barely noticed days ",0
" The next stop tour praetorium , participants descend depths ",0
" Here find residence powerful man north Alps , Praetor CCAA ",0
 One visitor wants know CCAA means ,0
" &quot; The abbreviation stands &quot; Colonia Claudia Ara Agrippinensium &quot; , basically amounts &quot; City Roman Law City Agrippinians , founded Emperor Claudius Site Altars Imperial Cult &quot; ",0
 And Praetorium refers former Governor &apos;s Palace centre power Roman Empire Rhine ,0
" From exhibition vestibule , tunnel leads preserved Roman sewer , measuring around 120 metres length ",0
" &quot; If want take peaceful stroll along section so-called Cloaca Maxima , &quot; says Schulze , encouraging guests ",0
 Schulze one surprise ,0
" Once collected key information desk , leads group 16-metre , accessible shaft ",0
" &quot; We Mikwe , ritual Jewish bath , &quot; explains ",0
 The Jewish congregation built bath deep ground order reach groundwater essential ritual washing ,0
" To day differing water levels caused varying levels Rhine read lower end Mikwe , origins trace back eighth century ",0
" The Mikwe form part archaeological area Town Hall Square , construction work set begin shortly ",0
" However , years complete ",0
" Two YMCA employees charged sex offences allegations Jonathan Lord , Royal Commission hears Two YMCA NSW employees charged child sex offences allegations raised Caringbah child care worker Jonathan Lord 2011 , child sexual abuse Royal Commission heard ",0
" But opening statement Commission said &quot; never dealt incident child sexual assault within organisation , &quot; Commission told ",0
" Chief executive officer Phillip Hare asked one case YMCA employee charged child pornography offences , another gym instructor YMCA Caringbah Hall convicted child sexual offences children care 1991 ",0
" Mr Hare told Gail Furness , counsel assisting Commission , knew first case know second one ",0
 He conceded YMCA &apos;s opening statement commission also inaccurate claiming &quot; external audits YMCA recognised YMCA forefront child safety ,0
 &quot; Evidence commission YMCA notified received second lowest four possible ratings Department Education Communities quality audit August year ,0
" Mr Hare , started YMCA 21 , conceded management &quot; &quot; failed recruiting Lord failed make sure staff clear obligations report child safe policy breaches ",0
 Earlier year Lord convicted sexual offences 12 boys two years worked YMCA ,0
 He jailed minimum six years ,0
 But Mr Hare rejected suggestion YMCA cultural problem prevented staff reporting Lord &apos;s breaches child safety ,0
" Staff gave evidence observed breaches including Lord alone children , babysitting privately , sit lap , saying loved one letting play mobile phone ",0
" Danielle Ockwell , supervised Lord asked child protection training concerned behaviour , testified found YMCA Caringbah children &apos;s services manager Jacqui Barnat supervised Lord &quot; intimidating hard approach lot time ",0
 &quot; The CEO said accept staff &apos;s evidence uncomfortable reporting upwards managers ,0
" Rather , said , friendships Lord clouded judgements reporting ",0
" Mr Hare said provided view YMCA NSW board lesson organisation &quot; Jonathan Lord incident &quot; &quot; reporting &quot; staff , board agreed ",0
 Mr Hare said decision get staff sign confidentiality agreements soon allegations emerged made YMCA general manager children &apos;s services Liam Whitley ,0
 He said intended avoid contamination evidence &quot; overzealous &quot; poorly executed ,0
" YMCA NSW child safe organisation time Jonathan Lord employed 2009 2011 , child sex abuse expert Professor Stephen Smallbone Griffith University told commission ",0
" He said &quot; serious problems &quot; recruitment , screening , induction , training supervision staff ",0
 The hearing adjourned December 20 ,0
 You could call Dostoevsky USA ,0
 Philip K,0
" Dick God seeker , metaphysician , certain extent novels stories also feature recurring themes ",0
" The external likeness astounding: piercing eyes , beard , high forehead ",0
" And , Fyodor M",0
" Dostoevsky - massive oeuvre - considered revealer apologist Russian soul , Philip K",0
" Dick considered American prophet , certainly highly esteemed within native country ",0
" Some titles released Heyne Verlag publishing house , &apos; Haffman &apos;s cassette &apos; featuring 118 stories distributed Zweitaudenseins ",0
" Dick illustrates America - kingdom breathtaking technical progress , paired paranoia , fixation security belief chosen ",0
" Dick &apos; God experiences &apos; , later books read like mixture Book Revelation computer manual ",0
" Perhaps crazy , perhaps drugs affected brain ",0
" He realised , early , computers divinities ",0
" He wrote &apos; Theology Computer &apos; questioned separates humans machine , creator creation ",0
 That &quot; Blade Runner &quot; problem ,0
 Killing ,0
 A master science fiction ,0
 A fantastic writer ,0
" His stories inspired film producers Ridley Scott , Paul Verhoeven Steven Spielberg ",0
 The latter story particularly significant ,0
" &quot; Minority Report &quot; originates year 1956 , exudes scent Cold War McCarthy Tribunal ",0
" Here principle &quot; Pre-Crime &quot; developed , i",0
e,0
 something less official doctrine within White House ,0
" In Dick &apos;s world , alarmingly similar , mutants look future - police access insight ",0
" &quot; We arrest individuals &apos;ve broken law , &quot; says government official ",0
" &quot; We get first , commit act violence &quot; ",0
" And: &quot; In society major crimes , detention camp full would-be criminals &quot; ",0
 They read time streams ,0
 They assume bad things going happen prevent criminal thought turning action ,0
 Dick &apos;s tale acts blueprint anti-terror laws phone tapping madness NSA ,0
 Anticipation attack: This also Obama &apos;s drone philosophy practices work ,0
" However , Dick &apos;s story yet finished ",0
