Sentence,Label
" Frontier Airlines plans start charging $ 100 carry-on bag $ 2 coffee soda , although announcement Wednesday say passengers get keep whole ",0
" The new carry-on fee bags overhead bin , small bags seat still free ",0
" Frontier said charge $ 25 fee paid advance , $ 100 travelers wait pay &apos;re gate ",0
 Frontier spokeswoman Kate O &apos;Malley said $ 100 fee get travelers take care charge advance ,0
" &quot; We &apos;t want charge , &quot; said ",0
 Airlines began charging first second checked bags 2008 ,0
" Passengers trying avoid fees stuffing much carry-on baggage stashed overhead bins , meaning bins often run space ",0
 Fees one way get passengers bring less board ,0
 O &apos;Malley said new charge really raising money ,0
 It &apos;s Frontier &apos;s loyal customers making clear finding overhead bin space become increasingly difficult ,0
 Passengers buy tickets airline &apos;s website &apos;t pay ,0
" That means one passenger line Frontier gate might get bring bag free , next person line might owe $ 100 similar bag ",0
 O &apos;Malley said Frontier &apos;s website check-in procedures changed make sure passengers know fee get gate ,0
" Frontier &apos;s new carry-on fee &apos;t start summer , though date &apos;t set ",0
" Passengers often grumble baggage charges fees , airlines love ",0
" They argue luggage costs money handle , passengers want service pay ",0
 Many Wall Street view addition baggage fees sign airlines charging enough money cover cost air travel years losses ,0
" Most &apos;t touched carry-on bag fees , though ",0
 Spirit Airlines Inc,0
" started first carry-on fee three years ago , fellow discounter Allegiant Air later followed ",0
" The airline fee Hungary &apos;s Wizz Air , said airline consultant Jay Sorensen , closely tracks add-on fees ",0
 He estimated December 2011 report Spirit &apos;s carry-on fee brings $ 50 million year ,0
" Sorensen , former executive Midwest Airlines , flew Spirit recently wondered &apos;d find gate passengers encountered Spirit &apos;s unusual carry-on bag fee ",0
" &quot; The boarding process smoothest I seen airline career , &quot; said ",0
 I expecting see gnashing teeth fight breaking gate ,0
" The plane full , said , &quot; boarded lickety-split ",0
" &quot; Frontier also following Spirit &apos;s $ 2 charge coffee , tea , soda , juice ",0
" Frontier said passengers get soda juice keep whole , give coffee refills free ",0
 It still give away water ,0
 US Airways briefly tried charging beverages 2008 backed seven months later passengers complained major airline followed ,0
 Frontier &apos;s move charge carry-on fee passengers &apos;t buy direct airline latest effort steer customers toward website ,0
 Airlines pay online travel sellers Orbitz $ 10 $ 25 ticket sold ,0
 That given airlines incentive steer passengers buy directly instead going online travel agency ,0
" Frontier gone furthest area , though ",0
 In September began giving half many frequent flier miles customers bought online travel agency ,0
 On Wednesday slashed mileage award 25 percent miles trip ,0
" So , 1,000 mile Frontier trip purchased online travel agency would earn 250 miles ",0
 It also allows passengers choose seat advance buy directly Frontier website ,0
" Frontier loyal base customers home city Denver , business shrinking losing money ",0
" Revenue dropped 9 percent flying capacity shrank almost 13 percent first quarter , according financial results released Wednesday corporate parent Republic Airways Holdings Inc ",0
 Republic trying fix Frontier &apos;s finances part selling airline ,0
" US borders: &quot; Super tunnel &quot; drug smuggling discovered On border Mexico USA , investigators discovered shut &quot; super tunnel &quot; intended drug smuggling ",0
" As announced US Customs Authorities , pipe Tijuana San Diego , measuring 500 metres length , equipped electricity , railway track ventilation system ",0
" Three suspects detained relation discovery , eight tonnes marijuana almost 150 kilograms cocaine seized ",0
" According details provided , tunnel yet put use ",0
" &quot; These cartels stupid think dig radar , &quot; said US Attorney District Southern California , Laura Diffy , press conference held front warehouse San Diego , end tunnel discovered ",0
" Referring drug gangs , Duffy assured: &quot; If continue build attempt use tunnels , determined make big waste dirty money &quot; ",0
 Both US authorities Mexican security forces engaged ongoing battle drug cartels ,0
" Since 2006 , 77,000 people killed conjunction drug crime Mexico ",0
" Built experts Due elaborate configuration tunnel , investigators working assumption build architects engineers construction took around one year ",0
 The railway system equipped way electrically powered carts could used ,0
" On Mexican side , entrance located building located 80 metres border ",0
" According authorities , ladder runs 20 metres underground actual entrance tunnel ",0
 The tunnel cross-section measuring 1,0
20 metres high 90 centimetres across ,0
 It would thus suitable assist illegal immigration USA ,0
 Two suspects detained conjunction cocaine find ,0
" The third , Mexican , detained due seizure marijuana ",0
" All three face maximum penalty life imprisonment , according authorities ",0
" Since 2006 , eight tunnels type discovered , press conference San Diego continued ",0
" However , first time cocaine found tunnel construction ",0
 Normally cocaine smuggled smaller quantities tunnels ,0
" This shows &quot; desperation &quot; drug gangs , whose traditional routes cut , said Bill Sherman DEA Drug Squad San Diego ",0
 They anything make USA ,0
" No specific details given regarding detained , reported least one Mexican They expect prison terms ten years ",0
 Dog-lovers victorious Once athletes Bitz dog-lovers association victorious Rally Obedience Tournament ,0
" Achim Scherrenbacher started things Kandel two dogs; bitch Sandy achieved 94 points Beginners class thus took fifth place , 15-month-old Marley took twelfth place 87 points ",0
" With dog Woody competing Class 1 competition , Susi Höpp subject critical scrutiny judge ",0
" Land Rover rally series announced The interior racing seats six-point harness belts , well intercom system ",0
" Options include upgraded brakes , service package providing access Bowler Works mechanics , logistic support , vehicle storage events ",0
" Drew Bowler , managing director Bowler Motorsport , said: &quot; Rally customers coming Bowler changed ",0
" &quot; They &apos;re experienced racers , people looking excitement adventure , achievable path towards world-class events ",0
" We &apos;re delighted offering path partnership Land Rover MSA , believe format offers new way experience different rally disciplines UK overseas , prepare entrants rigours realities Rally Raid ",0
 We &apos;ve really enjoyed developing Defender Challenge car - &apos;ll really fun championship ,0
" Additionally , Defender Challenge provide training test day February , well option compete desert events North Africa Middle East ",0
" Ben Greenman: The Tenth Anniversary New York Comedy Festival: The New Yorker One could argue New York City birthplace standup comedy America: nearly hundred years ago , vaudevillian Frank Fay , served master ceremonies Palace Theatre , Broadway , started telling jokes directly crowd , conversational manner ",0
" Fay &apos;s innovation extended years , recently New York Comedy Festival ",0
" Created overseen Caroline Hirsch , founder standup institution Carolines , festival celebrates tenth anniversary year , sixty shows small clubs large theatres ",0
" &quot; Most headliners appeared Carolines , went greater success , point &apos;re big play club , &quot; Hirsch said ",0
 We built festival way continuing work ,0
" This year &apos;s event includes appearances Wanda Sykes , Kathy Griffin , Bill Maher , well &quot; Stand Up Heroes , &quot; annual music-and-comedy benefit military veterans , Madison Square Garden , featuring , among others , Bruce Springsteen , Jon Stewart , Roger Waters , Bill Cosby ",0
" As festival expanded , world comedy ",0
" Several comedians participating year &apos;s festival came nontraditional channels , shows smaller networks , like Comedy Central , FX , Spike ",0
 Nick Kroll rose prominence deep-cable sitcom (FXX &apos;s gleefully raunchy fantasy-football-themed &quot; The League &quot;) Comedy Central sketch show ,0
" Jenny Slate cast member &quot; Saturday Night Live &quot; &quot; Parks Recreation , &quot; though best known viral video series &quot; Marcel Shell Shoes On ",0
" &quot; Both Kroll Slate , well young comedians distinctive voices (the surreally pessimistic Anthony Jeselnik , wry , racially focussed W",0
" Kamau Bell), products decentralized world American comedy ",0
 One festival &apos;s biggest draws interview: David Steinberg talking Larry David ,0
" Steinberg started standup comedian become accomplished television film director , well unofficial comedy historian ",0
" From 2005 2007 , hosted show TV Land called &quot; Sit Down Comedy David Steinberg ",0
" &quot; The meeting takes place Town Hall , center Manhattan ",0
" &quot; The city definitely comedy DNA Larry &apos;s work , &quot; Steinberg said ",0
" He telling , &apos;s , sometimes &apos;ll walk alley two buildings think , Hey , I lose money , maybe I &apos;ll live ",0
 Australian woman appeals Thai jail time A 21-year-old Sydney woman sentenced 15 days jail Phuket falsely claiming assaulted taxi driver appealing verdict granted bail ,0
" Stevie Rochelle Bamford initially found guilty Phuket provincial court June 15 making false claims telling Thai police local taxi driver , two men restraining , carried assault early hours Sunday June 10 ",0
" However , CCTV footage later revealed returned hotel safely becoming separated Australian boyfriend ",0
 Phuket police interviewed Bamford two days confessed fabricating story ,0
 She held local police cells court hearing ,0
 Bamford sentenced serve 15-day prison term low security detention centre outskirts Phuket rather adult women &apos;s jail ,0
" She daughter former Australian league player Peter Tunks , appealed Department Foreign Affairs Canberra assist daughter ",0
 Tunks told Sydney &apos;s Sunday Telegraph whole family &quot; extremely concerned &quot; daughter &apos;s welfare wanted back Australia ,0
" &quot; It &apos;s obviously worrying time &apos;re hopeful back home safely soon possible , &quot; Tunks said ",0
" Bamford appealing sentence granted bail 50,000 baht ",0
" Reports Australia said meantime , holidaying resort area Krabi Southern Thailand ",0
 Thai-based legal sources said Bamford represented local lawyer Phuket warned appeal may lead court increasing sentence two years forcing serve adult prison ,0
" However , following recent murder Australian travel agent Michelle Smith Phuket , Thailand may also looking repair battered tourist image , leading acquittal ",0
" Bombardier profit dips plane deliveries , orders fall Canadian plane train maker Bombardier Inc reported 15 percent fall net profit Thursday , pressured fewer aircraft orders deliveries third quarter contract issues train unit ",0
 Montreal-based Bombardier also release flight test data brand-new CSeries aircraft offer update whether plane meet ambitious schedule going commercial service next September ,0
" After test plane &apos;s inaugural flight month half ago , flown three times , raising questions whether testing phase track ",0
 Results fell short forecasts sent shares sliding 8 percent Toronto Stock Exchange ,0
" Cameron Doerksen , analyst National Bank Financial , lowered rating &quot; sector perform &quot; &quot; outperform &quot; Thursday view stock limited upside next one two quarters ",0
" &quot; While weaker aircraft deliveries mostly anticipated , clearly disappointed margin performance transportation , &quot; Doerksen said client note ",0
 We believe Bombardier receive new orders CSeries flight test program progresses ,0
" However , new orders announced coming months , suspect market become skeptical program ",0
 Bombardier hopes CSeries aircraft family catapult low end market dominated Boeing Airbus ,0
 The first test plane unveiled March took flight first time September months delays ,0
 But firm orders CSeries moderate far 177 potential buyers wait flight test results validate company &apos;s claims new jetliner &apos;s fuel efficiency cost savings potential ,0
 There currently 403 total orders commitments 15 customers operators ,0
 Chief Executive Officer Pierre Beaudoin confident Bombardier would meet 300 firm order target time first jet put commercial use ,0
 Executives also reassured analysts media Thursday program progressing according schedule ,0
" &quot; The test plane &apos;t stay ground longer anticipated , &quot; Beaudoin said conference call , adding ground tests software updates scheduled plane &apos;s downtime ",0
 Every manufacturer schedules different way ,0
 We decided first flight update period &apos;s done ,0
 That happen flight program ,0
" The second five test planes expected take flight coming weeks , remainder following shortly , company said ",0
" Still , analysts skeptical first customer begin operating CSeries plane 12 months maiden flight ",0
 Bombardier said evaluating entry-into-service (EIS) schedule provide update next months ,0
" &quot; This slow pace flight testing - although line Bombardier &apos;s internal schedule apparently - reinforces view entry-into-service pushed Q1 / 15 , &quot; said Doerksen ",0
" For third quarter ended September 30 , Bombardier &apos;s net profit fell $ 147 million , 8 cents per share , $ 172 million , 9 cents per share year earlier ",0
 Adjusted earnings per share unchanged 9 cents ,0
 Revenue dipped marginally $ 4,0
1 billion $ 4,0
2 billion ,0
 Analysts expected earnings 10 cents per share revenue $ 4,0
"56 billion , according Thomson Reuters I / B / E / S",0
" The world &apos;s fourth-largest planemaker said delivered 45 aircraft quarter , 57 year earlier ",0
" Net orders fell 26 aircraft , 83 ",0
 The backlog aerospace division $ 32,0
"9 billion September 30 , unchanged December 31 ",0
" &quot; In aerospace , results line guidance , low order intake overall market conditions disappointment , &quot; Beaudoin said ",0
 Aerospace revenue fell 13 percent $ 2 billion ,0
" Bombardier , world &apos;s largest trainmaker , said revenue division rose nearly 11 percent $ 2",0
1 billion ,0
 The order backlog transportation unit $ 32,0
"6 billion September 30 , marginally December 31 ",0
 The transportation division &apos;s margins affected execution issues large contracts ,0
 Executives said new guidance would provided fourth quarter ,0
" Shares Bombardier , also announced Google Inc Chief Financial Officer Patrick Pichette would join board , 8",0
5 percent C $ 4,0
83 mid afternoon trading Thursday ,0
" Brazil &apos;s Embraer SA , world &apos;s third-largest commercial planemaker Bombardier &apos;s closest rival , reported 10 percent fall quarterly profit Thursday ",0
" Kenyan press outraged controversial media law &quot; It frightening place , valid ask: prevent Parliament simply sweeping away independence judiciary tomorrow ? &quot; paper said , challenging bill unconstitutional ",0
" &quot; This law draconian punitive reject , &quot; said Cyrus Kamau , managing director Capital Group - home CapitalFM , one Kenya &apos;s respected independent radio stations news websites ",0
" He said new media tribunal &quot; always biased &apos;s extension government , &quot; restrictions content advertising would damage Kenya &apos;s place global economy ",0
" &quot; I hope president listen us , appeal reject bill return MPs , &quot; said ",0
" According The Star newspaper , new bill effectively hand government &quot; stranglehold media , &quot; The Standard said democracy free speech Kenya &quot; dealt major blow &quot; lambasted bill &quot; draconian ",0
 &quot; The passing bill comes amid string measures reinforce national security wake September &apos;s attack Islamist gunmen Westgate shopping mall ,0
 Kenya media drew ire authorities broadcasting security camera footage troops dispatched scene attack purportedly robbing upmarket mall ,0
" Police chief David Kimaiyo reacted summoning two journalists media executive questioning , although summons retracted following media outcry ",0
" Under new bill , media houses fined 20 million Kenyan shillings individual journalists one million additional risk &quot; de-listed , &quot; barred receiving official press accreditation ",0
 The tribunal also power seize property offender fine paid ,0
" According Daily Nation , &quot; even one fine enough cripple FM stations ",0
 &quot; It also said measures could devastating effect described Kenya &apos;s &quot; lively blogosphere ,0
" &quot; By silencing media , politicians know whatever like impunity ",0
" &quot; No one ever know , &quot; wrote Nation journalist Mutuma Mathiu , describing Kenyan media key source checks balances public life ",0
" &quot; Left , politicians would bankrupt country take us back hunting gathering , &quot; wrote ",0
 Kenyan lawmakers target public anger past ,0
" In May voted overturn cuts ordered national salaries commission reinstate hefty salaries around 532,000 shillings month tax-free - ranked among highest world ",0
" Tax foreign property owners burst London &apos;s bubble The Treasury provisionally costed CGT measure awaiting final decision Mr Osborne , , 2012 Budget , introduced 7% rate stamp duty homes costing £ 2m annual charges buyers choose hold homes company rather individuals ",0
" Already stamp duty take residential property boroughs Westminster Kensington &amp; Chelsea , stood £ 708 million 2012 / 13 tax year , exceeds combined total Northern Ireland , Wales , Scotland , North East , North West Yorkshire Humber put together ",0
" Mr Cook said: &quot; Following increases stamp duty high value homes introduction associated anti-avoidance legislation , difficult argue high value property under-taxed irrespective effect out-dated council tax system ",0
" &quot; &quot; But move could make foreign investors reticent buy property London current owners reluctant sell , &quot; added ",0
" Prime property - top 5% 10% housing market price - affluent south-west London belt , stretches Fulham Wimbledon , increased record 11",0
8% past year ,0
 Prices central London continued show steady year-on-year growth 5,0
"6% overshadowed burgeoning &quot; domestic market &quot; city &apos;s south west , north (7",0
4%) east (6,0
"5%) experiencing uptick , according research Savills ",0
 A stubborn ankle injury threatens prevent deployment Nicolai Müller FSV Mainz &apos;s Bundesliga away match FC Augsburg ,0
 Mainz concerned regarding availability Nicolai Müller ,0
 Tomorrow attempt train team ,0
 Up managed individual training ,0
" &quot; We shortly make decision regarding whether play , &quot; said manager Thomas Tuchel ",0
 The 40 year-old hopes best striker (with six goals) team ,0
" Mainz already without injured key players Niki Zimling , Julian Baumgartlinger Niko Bungert ",0
 Is Europe &apos;s elite ready business Britain ? Business Britain launched April pledge bring business together define UK &apos;s wealth job creators want see changed relationship EU ,0
" To end , commissioned largest comprehensive poll British business leaders asking thoughts Britain , business EU ",0
" YouGov polled 1,000 business leaders , broadly representative Britain &apos;s business sizes , sectors regions ",0
 The conclusions poll come surprise many ,0
" We found vast majority businesses looking export outside Europe , focusing countries modernising growing EU states stagnate ",0
" They want see Government prioritise new trading links likes China , India Brazil , rather getting bogged long arduous process reforming EU &apos;s arcane institutions ",0
 When asked views specific policy areas - ranging monopoly regulation product laws - majority business leaders thought control key competences returned Westminster ,0
" There general discontent Single Market , businesses saying costs Brussels regulation outweighed benefits part Europe &apos;s trading area - even 40 per cent large businesses , traditionally pro-European companies , agreed ",0
" Finally , tellingly , poll business leaders found clear majority wanted see Britain pursue course treaty change relationship EU based trade , politics ",0
" This finding , reflected across sizes major business groups , shows business pushing &quot; meaningful change &quot; brings powers back UK ",0
 The stakes high - achieving treaty change better deal Britain sees 16 per cent swing towards voting stay EU referendum ,0
 The Prime Minister doubt: poll shows British business backs plan renegotiating terms Britain &apos;s membership EU ,0
 It also shows business expects renegotiation make significant shift current balance power back towards UK ,0
" A better deal British business possible , increasingly necessary eurozone embarks road closer economic fiscal union ",0
" The priority must jobs growth Britain , findings poll show , business means renewed focus trade fundamental change Brussels &quot; regulatory approach ",0
 Clive Palmer claims PM Tony Abbott conflict interest parental leave scheme Billionaire MP Clive Palmer says Prime Minister Tony Abbott conflict interest parental leave scheme daughters might get pregnant benefit ,0
" The mining magnate , dispute paying $ 6 million carbon tax bill , made claim tried brush questions whether conflict ",0
 The Palmer United Party could control four votes Senate may crucial deciding carbon mining taxes axed ,0
 But Mr Palmer claimed ministers could conflict interest said Mr Abbott &apos;s daughters stood personally benefit policies ,0
" &quot; He &apos;s got major conflict interest comes paid parental leave daughters get pregnant , &apos;ll direct interest whether get leave , &quot; Mr Palmer said ",0
" Two months election , electoral commission officially declared Mr Palmer winner Sunshine Coast seat Fairfax 53 votes , recount ",0
 Mr Palmer called overhaul election counting speed process ,0
 Tony Abbott &apos;s daughters Frances Bridget ,0
" Should election decided two months stopped voting ? &quot; We need better system , &quot; said ",0
" Why &apos;t system walk , punch details computer , vote immediately result 6",0
30 night ? Mr Palmer also criticised use pencils mark ballots ,0
 Is rub result someone &apos;t like ? In day age pencil seems extraordinary ,0
 The Electoral Commission studying options electronic voting recently released joint discussion paper New Zealand ,0
" Mr Palmer , 59 , said policies included international airport Sunshine Coast would take &quot; seriously &quot; new job ",0
 Public office public service ,0
" &quot; We seek reward , except reward history critical time serve community , &quot; said ",0
 The post hardly ever emptied Sundays &quot; Many citizens yet noticed red dots indicating Sunday post collection still found many post boxes town centre districts ,0
" However , read small print yellow boxes operated Post AG , quickly find boxes longer emptied Sundays holidays , &quot; announced FDP ",0
 An inquiry FDP confirmed ,0
 Only post boxes front post office building Ernst-Ludwig-Straße 36 Jakob-Müller-Straße 1 Hüttenfeld still emptied ,0
 Whether still Sunday collections Hofheim Rosengarten addressed inquiry FDP ,0
" The FDP spokesperson social youth-related affairs , Fritz Röhrenbeck wants dig deeper ",0
" The Sunday collection important postal service , especially case scheduled post ",0
" &quot; The company radically unacceptably cutting back , despite price increase letters January 2013 ",0
" Thomas Bittner , Liberal Party Parliamentary Group Municipal Association Chairman , supporting fellow group members: &quot; What annoys , fact collection times changed cancelled quiet &quot; ",0
" In , postal service miles mark comes public accessibility ",0
" &quot; At least post boxes districts Neuschloß Rosengarten must still emptied Sundays , &quot; said Bittner Röhrenbeck unison ",0
 It also case town centre citizens particular mobile must also able access post box Sunday collection foot ,0
" In Town Parliament , Röhrenbeck asked whether Town Council planning discussions postal service regarding matter ",0
 Mayor Erich Maier responded postal service communicated Lampertheim ,0
" To best knowledge , however , Sunday collection Hofheim ",0
 Their party spoken favour privatisation ,0
" &quot; Decisions made elsewhere , &quot; said Maier ",0
" Parents Georgia teen died &apos; freak accident &apos; believe son murdered The parents Georgia teenager , whose body found inside rolled-up wrestling mat high school gym , believe son murdered , family &apos;s attorney said Thursday ",0
" Kendrick Johnson , Valdosta , Ga ",0
" , found Jan ",0
 11 stuck upright mat propped behind bleachers inside high school gym ,0
" Lowndes County sheriff &apos;s investigators concluded Johnson died freak accident , 17-year-old &apos;s family disputes ",0
" &quot; They absolutely think son murdered , &quot; Benjamin Crump , attorney representing Kenneth Jacquelyn Johnson , told FoxNews",0
com,0
 They never believed died way sheriff concluded ,0
" &quot; They believe defies logic , laws physics well common sense , &quot; Crump said ",0
 They think cover-up protect person people responsible son &apos;s death ,0
" &quot; They sent son school book-bag returned body bag , &quot; said ",0
 U,0
S,0
" Attorney Michael Moore said Thursday conducting formal investigation Johnson &apos;s death , noting several key questions remain unanswered ",0
 What cause death ? Was death result crime ? Moore said press conference Thursday afternoon ,0
 I follow facts wherever lead ,0
 My objective discovery truth ,0
" &quot; I opinion sufficient basis exists &quot; formal investigation , said ",0
 Moore told reporters initial autopsy indicated Johnson died result &quot; positional asphyxia ,0
" &quot; A second autopsy , however , listed different cause death , according Moore ",0
" &quot; There several questions must answered confirmed , &quot; said ",0
 Moore added uncovers sufficient evidence warrant criminal civil rights investigation death Johnson ask FBI conduct ,0
 A representative Lowndes County Sheriff &apos;s Office immediately available comment contacted Thursday ,0
 A southern Georgia judge Wednesday ordered authorities release surveillance video investigators reviewed ,0
 The teenager &apos;s parents said hope video footage contain clues died ,0
" Israeli warplanes attack target inside Syria , official says Israeli warplanes struck target inside Syrian port city Latakia Thursday night , senior administration official confirms Fox News ",0
" The official specify target , said least one ",0
 The Associated Press reports target Russian-made SA-125 missiles ,0
 At least twice earlier year Israel launched airstrikes shipments missiles inside Syria ,0
 House fire Helmbrechts: Rescue services retrieve charred body The fire service called Helmbrechts late Thursday evening ,0
 A three-bedroom house district Hof catches fire night ,0
 Rescue workers retrieve charred body house ,0
" During fire Helmbrechts , rescue services found charred body three-bedroom house ",0
" Whether person living house yet unclear , said police spokesperson Bayreuth ",0
" Late Thursday evening , fire broke ground floor house ",0
" When fire service arrived , flames already bursting window ",0
 Rescue workers entered premises found body bedroom ,0
 This another bedroom completely burnt ,0
 The entire ground floor suffered damage ,0
" There residents home fire , continued police spokesperson ",0
" For time , house longer habitable ",0
 The precise cause fire initially unclear ,0
" An Obama voter &apos;s cry despair I voted President Obama twice , sharing hope possibility change He says Obama worthy efforts thwarted GOP obstructionism Obstructionism &apos;t excuse Obamacare website woes , drone attacks Obama &apos;s 2008 campaign memoir sad reminder might Nathaniel P",0
 Morris second-year student Harvard Medical School ,0
 I &apos;m reading terribly sad book days ,0
" It &apos;s book I thought would uplift doldrums second-year medical school , renew sense hope ",0
" It &apos;s called &quot; The Audacity Win , &quot; &apos;s memoir Barack Obama &apos;s 2008 presidential campaign ",0
" When I &apos;m finished patient write-ups night get bed , book returns time politics inspired millions speeches could take breath away ",0
" The election turned landslide , news anchors paused reflect historic nature hour ",0
" My classmates cried joy , parents saved every newspaper could find ",0
" A young team visionaries headed White House , nation ready change ",0
" During Obama &apos;s transition office 2008 , 82% approval rating ",0
 And I close book ,0
" Cutting present rude awakening , like snapping dream ",0
" It &apos;s hard remember days optimism -- seem distant memory , sad reminder opportunities gone ",0
" Change indeed happened , years since I cast first ballot ",0
 It simply nothing I could imagined ,0
" I credit Obama great varied accomplishments , passage Affordable Care Act military exit Iraq , end &quot; &apos;t ask &apos;t tell , &quot; killing Osama bin Laden ",0
" Moreover , I believe partisan obstructionism upended many efforts push nation forward: immigration reform , public option health care , closing base Guantanamo Bay , among others ",0
" But , countless times I found defending Obama administration colleagues peers , I &apos;ve reached limit explanations I provide ",0
 I &apos;ve reached point political despair ,0
" Republican obstructionism cannot explain allowing bugging foreign leaders , drones strike innocent children overseas ",0
" It cannot explain National Security Agency collect data private lives Americans , prosecuting whistle-blowers reveal government wrongdoing ",0
" It cannot account assassinating Anwar al-Awlaki , American citizen , without trial , shirking public funding spending limits presidential campaigns ",0
 It cannot justify findings report says White House &apos;s efforts silence media &quot; aggressive ,0
,0
,0
 since Nixon Administration ,0
" &quot; And , recently , cannot excuse failure design simple website three years since Affordable Care Act signed law ",0
 I &apos;t know I expected ,0
" If , 18 years old , I supposed figure governance may contradict political campaigns precede ",0
" Obviously , elective office &apos;t predictable course , opposing political party random events , Newtown massacre , shape public conversation ",0
" Yet , examples I listed , largely seem administration &apos;s choosing ",0
 That troubles ,0
" I voted Obama 2012 , I excited candidacy ",0
 Mitt Romney presented confusing unrefined alternative could seem lock policies positions ,0
" I felt second term Obama , free pressures future elections , would fulfill hope heard long ",0
" Still , Obama &apos;s approval rating sank 45% week , returning 2008 book become much harder ",0
 It makes yearn many promises disappeared ,0
 This week I reading portion book describing Obama suffered huge loss Clinton Pennsylvania primary ,0
" At post-mortem campaign meeting , told staff needed get back track stay true purpose cause ",0
" &quot; I want us get mojo back , &quot; said ",0
 We &apos;ve got remember ,0
" &apos; It &apos;s five years later , Mr",0
" President , I &apos;t agree ",0
 The opinions expressed commentary solely Nathaniel Morris ,0
" Even though SG Achim / Baden gone four match days without victory , positive mood still prevailing within top flight handball team ",0
 Trainer Tomasz Malmon let doubt fact ,0
 Everyone still fully motivated task hand ,0
" That said , I hope finally start winning ",0
" &quot; I longer remember victory like tastes , &quot; said Malmon , anticipating success team VfL Fredenbeck II ",0
" Even though third-tier reserves Fredenbeck &apos;t exactly best form moment , Malmon issued warning advance I trained many players A-Youth ",0
" Consequently , particularly motivated playing former coach ",0
" &quot; In addition , wait see whether reinforcements first team , &quot; explained SG coach ",0
" In case , finally get back winning track , Malmon &apos;s team improve recent performances ",0
" There major problems , primarily terms covering counter attacking ",0
 The team &apos;s eye goal must considerably improved ,0
" Therefore , I hope players finally managed clear heads short break ",0
" Gutach: Increased safety pedestrians They even 100 metres apart: On Tuesday , new B 33 pedestrian lights Dorfparkplatz Gutach became operational - within view existing Town Hall traffic lights ",0
" Two sets lights close one another: intentional silly error ? Yesterday , Gutacht &apos;s Mayor gave clear answer question ",0
" &quot; At time , Town Hall traffic lights installed school route , &quot; explained Eckert yesterday ",0
" The Kluser lights protect cyclists , well travelling bus residents Bergle ",0
" The system , officially became operational yesterday , importance Sulzbachweg / Kirchstrasse junction ",0
" We museum , two churches , spa gardens , bus stop , doctor &apos;s practice bank , mention traffic &apos; Grub &apos; residential area ",0
" &quot; At times high road pedestrian traffic , additional set lights required ensure safety , &quot; said Eckert ",0
 This also confirmed Peter Arnold Offenburg District Office ,0
" &quot; According current measurements , around 12,000 vehicles travel town Gutach B33 daily basis , heavy goods traffic accounts around ten per cent , &quot; emphasised Arnold ",0
" Therefore construction additional set lights necessary: &quot; Here safety comes first , &apos;s simple , &quot; said Arnold ",0
" A total four road safety inspections carried roundabout also considered , however , idea rejected account narrowness Sulzbachweg / Kirchstrasse junctions ",0
" According Arnold , every possible test carried prior selection location traffic light posts: &quot; Using goods vehicle loaded particularly long tree trunks , also tested whether vehicles could access B 33 Sulzbachweg without knocking traffic light posts &quot; ",0
" The traffic light system , cost around EUR 15,000 , &quot; modern system currently available market , &quot; explained Arnold ",0
" The system fitted coloured LEDs , bright enough drivers easily see lights , even sun low sky ",0
" And also energy-efficient: The older light systems consume around 100 Watts , new ones consuming eight ",0
 There three sets lights per direction travel ,0
 Arnold explained technology used new system: It fitted two radar sensors ,0
" If pedestrian presses button traffic lights , top radar sensor checks traffic status ",0
" If street clear , pedestrian obtains green light immediately , , delay around 15 seconds ",0
 An additional radar sensor checks whether green phase pedestrian ended ,0
" &quot; If group people disabled persons crossing street , green phase extended , thus ensuring everyone gets safely across street , &quot; explained Arnold ",0
" Of course , drivers must also play part keep eyes road ",0
 Yesterday case: The light barely turned green pedestrians luxury vehicle sped red light ,0
 Fancy glow-in-the-dark ice cream ? A British entrepreneur created world &apos;s first glow-in-the-dark ice cream - using jellyfish ,0
 Charlie Francis harnessed fluorescent properties marine animal develop luminescent snack ,0
 He came idea reading research paper jellyfish convinced scientists China chemically recreate glowing protein ,0
 The ice cream reacts eater &apos;s tongue - raising pH level protein making glow ,0
" Chris says ice cream lights reacts heat mouth means lick , brighter becomes ",0
" Charlie , founder &quot; Lick Me I &apos;m Delicious &quot; ice cream company , said: &quot; It incredible stuff still early days terms production , £ 200 gets 2g stuff ",0
 &quot; The protein using ice cream reacts tongue neutral pH ,0
 So mouth warms protein raise pH level ice cream glow ,0
 We testing past months seemed perfect share Halloween gives wonderful glow effect ,0
 It probably expensive ice cream I made jellyfish luminescence four times expensive gold ,0
 So scoop costs around £ 140 ,0
 It tastes pretty good though ,0
" Charlie &apos;s experimental company , based Bristol , famed unusual flavours including beer , cheese , beef gold leaf ",0
 But next creation set even ambitious ,0
 He said: &quot; I really want develop invisible ice cream ,0
" &quot; It inherently impossible refraction caused ice crystals make ice cream , I reckon find way ",0
" The ice cream harnesses fluorescent properties jellyfish , synthesized Chinese scientists Freudenstadt: Quick moves take hosts surprise With slender squad , TSV Freudenstadt Herren I team (Men &apos;s First Team) stepped Schiller School Gymnasium Reutlingen face TG Gönningen Swabian Alb region ",0
 The Alb men stood side net undoubtedly experienced team ,0
" However , soon became evident , due part age , could really keep fast pace Freudenstadt team ",0
 Gönningen found extremely difficult cope hard well-positioned offensive moves ,0
 They repeatedly missed passes attacks coming cleanly net Simon Schenk Eduard Schulz blocking game scratch ,0
